id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,acidente_fatal,total_vitimas
691511,2025-05-14,quarta-feira,13:30:00,AL,101,118,PILAR,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,1,"-9,669744","-36,028107",SPRF-AL,DEL02-AL,UOP01-DEL02-AL,0,0
691512,2025-05-15,quinta-feira,20:50:00,PR,277,"2,1",PARANAGUA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-25,54239301","-48,55911379",SPRF-PR,DEL01-PR,UOP05-DEL01-PR,0,1
691513,2025-05-15,quinta-feira,19:00:00,MG,116,"636,1",DIVINO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,4,0,3,1,0,0,4,2,"-20,631369","-42,231054",SPRF-MG,DEL07-MG,UOP02-DEL07-MG,0,4
691514,2025-05-15,quinta-feira,18:50:00,RO,364,427,JARU,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta;Interseção de Vias;Retorno Regulamentado,Sim,2,0,2,0,0,0,2,2,"-10,42663929","-62,48864651",SPRF-RO,DEL03-RO,UOP02-DEL03-RO,0,2
691515,2025-05-15,quinta-feira,21:25:00,PB,101,"84,5",BAYEUX,Pista esburacada,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Interseção de Vias,Não,1,0,0,1,0,0,1,1,"-7,1432634","-34,9190442",SPRF-PB,DEL01-PB,UOP01-DEL01-PB,0,1
691518,2025-05-15,quinta-feira,22:10:00,MG,116,"584,1",MANHUACU,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva;Declive,Não,1,0,1,0,0,0,1,1,"-20,22515593","-42,17785656",SPRF-MG,DEL06-MG,UOP03-DEL06-MG,0,1
691520,2025-05-15,quinta-feira,21:00:00,SC,280,"72,1",JARAGUA DO SUL,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Sim,1,0,1,0,0,0,1,1,"-26,458964","-49,154873",SPRF-SC,DEL03-SC,UOP03-DEL03-SC,0,1
691523,2025-05-15,quinta-feira,22:00:00,MG,116,"795,8",ALEM PARAIBA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Aclive;Curva,Não,1,0,1,0,0,0,1,1,"-21,817488","-42,691231",SPRF-MG,DEL07-MG,UOP01-DEL07-MG,0,1
691530,2025-05-15,quinta-feira,22:40:00,PR,116,114,CURITIBA,Ausência de reação do condutor,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,1,0,0,2,"-25,56099172","-49,26348734",SPRF-PR,DEL01-PR,UOP03-DEL01-PR,1,1
691531,2025-05-16,sexta-feira,01:20:00,RS,158,329,SANTA MARIA,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,2,"-29,70211132","-53,83766262",SPRF-RS,DEL09-RS,UOP01-DEL09-RS,0,2
691532,2025-05-16,sexta-feira,01:30:00,RJ,40,95,DUQUE DE CAXIAS,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,3,0,2,0,1,0,2,1,"-22,56228839","-43,26931238",SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ,0,2
691533,2025-05-16,sexta-feira,01:28:00,PE,408,98,JABOATAO DOS GUARARAPES,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Curva,Sim,1,0,0,1,0,0,1,1,"-8,067065","-34,939032",SPRF-PE,DEL01-PE,UOP01-DEL01-PE,0,1
691534,2025-05-16,sexta-feira,01:00:00,SC,101,"30,3",JOINVILLE,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Chuva,Simples,Reta;Viaduto;Aclive,Sim,1,0,0,0,0,1,0,1,"-26,23122677","-48,91715018",SPRF-SC,DEL03-SC,UOP01-DEL03-SC,0,0
691536,2025-05-15,quinta-feira,22:00:00,PE,316,"238,8",BELEM DE SAO FRANCISCO,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Aclive,Não,2,0,2,0,0,0,2,1,"-8,63198","-39,060847",SPRF-PE,DEL05-PE,UOP03-DEL05-PE,0,2
691537,2025-05-16,sexta-feira,03:00:00,GO,40,"32,3",LUZIANIA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-16,29258","-47,85157",SPRF-DF,DEL01-DF,UOP01-DEL01-DF,0,1
691538,2025-05-16,sexta-feira,02:50:00,SC,282,"645,8",SAO MIGUEL DO OESTE,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Aclive,Não,1,0,0,1,0,0,1,1,"-26,763998","-53,49683",SPRF-SC,DEL07-SC,UOP03-DEL07-SC,0,1
691543,2025-05-16,sexta-feira,03:25:00,PB,104,"162,9",BARRA DE SANTANA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Ignorado,Simples,Aclive,Não,2,0,1,0,1,0,1,1,"-7,5297147","-35,999605",SPRF-PB,DEL02-PB,UOP03-DEL02-PB,0,1
691544,2025-05-15,quinta-feira,17:30:00,BA,101,330,TEOLANDIA,Velocidade Incompatível,Colisão frontal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,3,0,0,0,3,0,0,2,"-13,566998","-39,473232",SPRF-BA,DEL05-BA,UOP03-DEL05-BA,0,0
691545,2025-05-16,sexta-feira,05:40:00,GO,40,"3,6",VALPARAISO DE GOIAS,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,"-16,083646","-47,986162",SPRF-DF,DEL01-DF,UOP01-DEL01-DF,0,2
691546,2025-05-16,sexta-feira,06:15:00,BA,101,196,CACHOEIRA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Amanhecer,Decrescente,Garoa/Chuvisco,Simples,Reta;Aclive,Sim,2,0,0,1,1,0,1,2,"-12,5712349","-38,97713184",SPRF-BA,DEL01-BA,UOP03-DEL01-BA,0,1
691547,2025-05-15,quinta-feira,23:45:00,SC,280,"56,4",GUARAMIRIM,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-26,479291","-49,009497",SPRF-SC,DEL03-SC,UOP03-DEL03-SC,0,1
691548,2025-05-16,sexta-feira,05:50:00,PR,116,"86,5",PIRAQUARA,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-25,46621422","-49,09086227",SPRF-PR,DEL01-PR,UOP07-DEL01-PR,0,1
691550,2025-05-16,sexta-feira,06:45:00,SP,116,228,SAO PAULO,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,"-23,505752","-46,569701",SPRF-SP,DEL01-SP,UOP01-DEL01-SP,0,1
691551,2025-05-16,sexta-feira,06:45:00,RS,116,512,PELOTAS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-31,63928343","-52,33379094",SPRF-RS,DEL07-RS,UOP01-DEL07-RS,0,1
691552,2025-05-16,sexta-feira,06:50:00,PB,101,"84,9",BAYEUX,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,1,0,0,1,0,0,1,1,"-7,14511","-34,917007",SPRF-PB,DEL01-PB,UOP01-DEL01-PB,0,1
691554,2025-05-16,sexta-feira,06:45:00,MG,50,46,ARAGUARI,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Não,2,0,1,0,1,0,1,2,"-18,72599906","-48,20472211",SPRF-MG,DEL15-MG,UOP02-DEL15-MG,0,1
691555,2025-05-16,sexta-feira,07:00:00,RN,101,82,SAO GONCALO DO AMARANTE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,0,1,1,2,"-5,7487371","-35,326593",SPRF-RN,DEL02-RN,UOP01-DEL02-RN,0,1
691556,2025-05-16,sexta-feira,07:30:00,RS,116,229,DOIS IRMAOS,Acesso irregular,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Sim,3,0,1,0,2,0,1,2,"-29,58920163","-51,10666037",SPRF-RS,DEL01-RS,UOP02-DEL01-RS,0,1
691558,2025-05-16,sexta-feira,07:05:00,MG,116,276,TEOFILO OTONI,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de Vias;Reta,Sim,4,0,1,0,3,0,1,2,"-17,86288372","-41,5147143",SPRF-MG,DEL11-MG,UOP01-DEL11-MG,0,1
691559,2025-05-16,sexta-feira,07:20:00,PE,232,13,JABOATAO DOS GUARARAPES,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-8,08876014","-35,01276255",SPRF-PE,DEL01-PE,UOP01-DEL01-PE,0,0
691561,2025-05-16,sexta-feira,07:00:00,PE,101,"70,8",RECIFE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Viaduto,Sim,3,0,1,0,2,0,1,2,"-8,075268","-34,943152",SPRF-PE,DEL01-PE,UOP01-DEL01-PE,0,1
691562,2025-05-16,sexta-feira,08:15:00,GO,40,1,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta;Retorno Regulamentado,Sim,2,0,1,0,1,0,1,2,"-16,06576","-47,98387",SPRF-DF,DEL01-DF,UOP01-DEL01-DF,0,1
691564,2025-05-16,sexta-feira,08:30:00,SC,282,52,AGUAS MORNAS,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Curva,Não,2,0,1,1,0,0,2,2,"-27,70746004","-48,84021252",SPRF-SC,DEL01-SC,UOP03-DEL01-SC,0,2
691565,2025-05-16,sexta-feira,07:40:00,PR,476,161,ARAUCARIA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,2,0,1,2,"-25,6235047","-49,44836553",SPRF-PR,DEL01-PR,UOP06-DEL01-PR,0,1
691566,2025-05-16,sexta-feira,08:20:00,BA,324,605,SIMOES FILHO,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Múltipla,Reta;Interseção de Vias,Sim,4,0,2,0,2,0,2,2,"-12,79718717","-38,40462684",SPRF-BA,DEL01-BA,UOP01-DEL01-BA,0,2
691568,2025-05-16,sexta-feira,07:59:00,MG,381,496,BETIM,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,2,"-19,9965525","-44,2090319",SPRF-MG,DEL01-MG,UOP03-DEL01-MG,0,2
691571,2025-05-16,sexta-feira,09:00:00,SC,101,207,SAO JOSE,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,"-27,60243305","-48,62958519",SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0,1
691572,2025-05-16,sexta-feira,07:30:00,MG,40,528,CONTAGEM,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Declive,Sim,2,0,2,0,0,0,2,2,"-19,908571","-44,0455189",SPRF-MG,DEL01-MG,UOP02-DEL01-MG,0,2
691573,2025-05-15,quinta-feira,09:20:00,RJ,116,184,NOVA IGUACU,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,1,2,0,1,2,"-22,7471051","-43,44504833",SPRF-RJ,DEL06-RJ,UOP01-DEL06-RJ,0,1
691574,2025-05-16,sexta-feira,07:27:00,MG,116,"415,9",GOVERNADOR VALADARES,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Interseção de Vias,Sim,2,0,1,0,1,0,1,2,"-18,89579105","-41,94796801",SPRF-MG,DEL06-MG,UOP01-DEL06-MG,0,1
691575,2025-05-16,sexta-feira,08:50:00,RJ,101,71,CAMPOS DOS GOYTACAZES,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Ponte,Não,2,0,1,0,1,0,1,2,"-21,7887883","-41,38511449",SPRF-RJ,DEL08-RJ,UOP02-DEL08-RJ,0,1
691576,2025-05-16,sexta-feira,07:52:00,RO,364,"340,9",JI-PARANA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,3,"-10,88763065","-61,93226568",SPRF-RO,DEL02-RO,UOP01-DEL02-RO,0,1
691578,2025-04-16,quarta-feira,08:10:00,MT,163,838,SINOP,Acumulo de areia ou detritos sobre o pavimento,Eventos atípicos,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,0,0,4,0,0,1,"-11,83420718","-55,48823181",SPRF-MT,DEL06-MT,UOP02-DEL06-MT,0,0
691579,2025-05-16,sexta-feira,08:00:00,MG,262,"87,1",ABRE CAMPO,Conversão proibida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva;Declive,Não,2,0,2,0,0,0,2,2,"-20,333158","-42,437137",SPRF-MG,DEL03-MG,UOP03-DEL03-MG,0,2
691580,2025-04-30,quarta-feira,16:55:00,PR,116,117,CURITIBA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Declive,Sim,3,0,1,0,2,0,1,3,"-25,560317","-49,30772",SPRF-PR,DEL01-PR,UOP03-DEL01-PR,0,1
691581,2025-05-16,sexta-feira,09:00:00,GO,60,51,ABADIANIA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva;Declive,Não,1,0,0,1,0,0,1,1,"-16,16543","-48,63376",SPRF-GO,DEL02-GO,UOP01-DEL02-GO,0,1
691583,2025-05-16,sexta-feira,07:45:00,PR,376,168,MARINGA,Condutor deixou de manter distância do veículo da frente,Engavetamento,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,0,0,4,0,0,3,"-23,39972","-52,00141",SPRF-PR,DEL09-PR,UOP01-DEL09-PR,0,0
691584,2025-05-16,sexta-feira,07:30:00,MG,381,"491,3",BETIM,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-19,95984087","-44,15280668",SPRF-MG,DEL01-MG,UOP03-DEL01-MG,0,1
691587,2025-05-16,sexta-feira,10:00:00,GO,414,439,ANAPOLIS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Aclive,Sim,2,0,2,0,0,0,2,1,"-16,28397935","-48,94313911",SPRF-GO,DEL02-GO,UOP01-DEL02-GO,0,2
691589,2025-05-16,sexta-feira,10:10:00,SC,282,1,FLORIANOPOLIS,Mal súbito do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Declive;Reta,Não,1,0,1,0,0,0,1,1,"-27,604","-48,583",SPRF-SC,DEL01-SC,UOP01-DEL01-SC,0,1
691592,2025-05-16,sexta-feira,08:30:00,ES,101,"299,2",VIANA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,"-20,35814639","-40,42076111",SPRF-ES,DEL01-ES,UOP01-DEL01-ES,0,1
691593,2025-05-01,quinta-feira,17:40:00,RS,392,90,PELOTAS,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Declive;Curva,Não,2,0,0,1,1,0,1,2,"-31,6126901","-52,3052335",SPRF-RS,DEL07-RS,UOP01-DEL07-RS,0,1
691594,2025-05-16,sexta-feira,10:50:00,RS,290,87,PORTO ALEGRE,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,2,0,2,0,0,0,2,1,"-29,96817069","-51,12204552",SPRF-RS,DEL01-RS,UOP01-DEL01-RS,0,2
691595,2025-05-16,sexta-feira,11:30:00,RJ,116,187,NOVA IGUACU,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Interseção de Vias,Não,3,0,1,0,2,0,1,3,"-22,73861","-43,474787",SPRF-RJ,DEL06-RJ,UOP01-DEL06-RJ,0,1
691596,2025-05-16,sexta-feira,11:30:00,RS,386,349,ESTRELA,Acessar a via sem observar a presença dos outros veículos,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Desvio Temporário;Em Obras;Reta,Sim,2,0,1,0,0,1,1,2,"-29,47314091","-51,95305221",SPRF-RS,DEL04-RS,UOP01-DEL04-RS,0,1
